_id,version,code,commune_type_kh,commune_type_en,name_en,reference,prefix,issued_date,name,districts,createdAt,updatedAt,__v,note
50611,1,50611,ឃុំ,Commune,Tang Sya,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,តាំងស្យា,506,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80816,1,80816,ឃុំ,Commune,Tuol Prech,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ទួលព្រេជ,808,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
50802,1,50802,ឃុំ,Commune,Monourom,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,មនោរម្យ,508,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
40104,1,40104,ឃុំ,Commune,Khon Rang,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ខុនរ៉ង,401,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
50509,1,50509,ឃុំ,Commune,Trach Tong,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ត្រាចទង,505,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80804,1,80804,ឃុំ,Commune,Damnak Ampil,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ដំណាក់អំពិល,808,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
40202,1,40202,ឃុំ,Commune,Kaoh Thkov,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កោះថ្កូវ,402,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,
30310,1,30310,ឃុំ,Commune,Trapeang Kor,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ត្រពាំងគរ,303,2020-09-07 02:23:18.708,2020-09-07 02:23:18.708,0,
50305,1,50305,ឃុំ,Commune,Preah Nipean,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រះនិព្វាន,503,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
31409,1,31409,ឃុំ,Commune,Preaek Pou,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកពោធិ,314,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
70605,1,70605,ឃុំ,Commune,Kampong Trach Khang Kaeut,ប្រកាសលេខ លេខ៤៤៣ ​ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,កំពង់ត្រាចខាងកើត,706,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
80914,1,80914,ឃុំ,Commune,Vihear Luong,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,វិហារហ្លួង,809,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
90706,1,90706,ឃុំ,Commune,Thma Doun Pov,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ថ្មដូនពៅ,907,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
70602,1,70602,ឃុំ,Commune,Boeng Sala Khang Tboung,ប្រកាសលេខ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,បឹងសាលាខាងត្បូង,706,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
80605,1,80605,ឃុំ,Commune,Kaoh Reah,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កោះរះ,806,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
10208,1,10208,ឃុំ,Commune,Rohat Tuek,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រហាត់ទឹក,102,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
80604,1,80604,ឃុំ,Commune,Kaoh Kaev,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កោះកែវ,806,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
31514,1,31514,ឃុំ,Commune,Tuol Sambuor,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ទួលសំបួរ,315,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
10701,1,10701,ឃុំ,Commune,Banteay Chhmar,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បន្ទាយឆ្មារ,107,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
80507,1,80507,ឃុំ,Commune,Sandar,លេខ​ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សណ្ដារ,805,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
70209,1,70209,ឃុំ,Commune,Tnoat Chong Srang,ប្រកាសលេខ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ត្នោតចុងស្រង់,702,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
30803,1,30803,ឃុំ,Commune,Lve,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ល្វេ,308,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,
30301,1,30301,ឃុំ,Commune,Khnor Dambang,លេខ ៤៩៣ ប្រ.ក ចុះថ្ងៃទី​៣០​ ខែមេសា ឆ្នាំ២០០១,301,2001-04-29T17:00:00.000+0000,ខ្នុរដំបង,303,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
50804,1,50804,ឃុំ,Commune,Prambei Mum,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ប្រាំបីមុម,508,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
20208,1,20208,ឃុំ,Commune,Kouk Khmum,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,គោកឃ្មុំ,202,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
21006,1,21006,ឃុំ,Commune,Chrey Seima,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជ្រៃសីមា,210,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
90104,1,90104,ឃុំ,Commune,Thma Sa,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ថ្មស,901,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
50304,1,50304,ឃុំ,Commune,Pechr Muni,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពេជ្រមុនី,503,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
60205,1,60205,ឃុំ,Commune,Nipech,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,នីពេជ,602,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
31512,1,31512,ឃុំ,Commune,Soupheas,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សូភាស,315,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
60801,1,60801,ឃុំ,Commune,Banteay Stoung,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បន្ទាយស្ទោង,608,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
60407,1,60407,ឃុំ,Commune,Tuol Kreul,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ទួលគ្រើល,604,2020-09-07 02:23:18.708,2020-09-07 02:23:18.708,0,
50502,1,50502,ឃុំ,Commune,Cheung Roas,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជើងរាស់,505,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
40611,1,40611,ឃុំ,Commune,Srae Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រែថ្មី,406,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
60301,1,60301,សង្កាត់,Sangkat,Damrei Choan Khla,អនុក្រឹតលេខ ១៥ អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,ដំរីជាន់ខ្លា,603,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
50512,1,50512,ឃុំ,Commune,Yutth Sameakki,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,យុទ្ធសាមគ្គី,505,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
20310,1,20310,សង្កាត់,Sangkat,Svay Por,លេខ ២២៣ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ស្វាយប៉ោ,203,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,ពីមុនជាស្រុកស្វាយប៉ោ ឥឡូវជាសង្កាត់ស្វាយប៉ោ
70201,1,70201,ឃុំ,Commune,Banteay Meas Khang Kaeut,ប្រកាសលេខ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,បន្ទាយមាសខាងកើត,702,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
60901,1,60901,ឃុំ,Commune,Pongro,អនុក្រឹតលេខ០៥ អនក្រ.បក,301,2019-01-07T17:00:00.000+0000,ពង្រ,609,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,អនុក្រឹតលេខ០៥ អនក្រ.បក កាត់ទៅស្រុកតាំងគោក
81105,1,81105,សង្កាត់,Sangkat,Prek Ho,តាមអនុក្រឹតលេខ ២២៨ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ព្រែកហូរ,811,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80710,1,80710,ឃុំ,Commune,Sambuor Meas,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សំបួរមាស,807,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
81104,1,81104,សង្កាត់,Sangkat,Ta Khmao,តាមអនុក្រឹតលេខ ២២៨ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,តាខ្មៅ,811,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80302,1,80302,ឃុំ,Commune,Chey Thum,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជ័យធំ,803,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
70509,1,70509,ឃុំ,Commune,Angk  Romeas,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,អង្គ រមាស,705,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
81010,1,81010,ឃុំ,Commune,S'ang Phnum,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្អាងភ្នំ,810,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
80408,1,80408,ឃុំ,Commune,Pouthi Ban,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពោធិ៍បាន,804,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
70404,1,70404,ឃុំ,Commune,Srae Chaeng,ប្រកាសលេខ ៤៩៣ ​ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ស្រែចែង,704,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
60810,1,60810,ឃុំ,Commune,Preah Damrei,លេខ ៤៩៣ ប្រ.ក,301,2001-03-29T17:00:00.000+0000,ព្រះដំរី,608,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
70407,1,70407,ឃុំ,Commune,Trapeang Reang,ប្រកាសលេខ​ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ត្រពាំងរាំង,704,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
90701,1,90701,ឃុំ,Commune,Ta Tey Leu,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,តាទៃលើ,907,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
90301,1,90301,ឃុំ,Commune,Chrouy Pras,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ជ្រោយប្រស់,903,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
70801,1,70801,សង្កាត់,Sangkat,Kampong Kandal,អនុក្រឹត្យលេខ​ ២២១ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,កំពង់កណ្ដាល,708,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,ត្រូវបានប្តូរឃុំកំពង់កណ្តាលទៅជាសង្កាត់កំពង់កណ្តាល
80402,1,80402,ឃុំ,Commune,Chrouy Ta Kaev,តាមប្រកាសលេខ ៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជ្រោយតាកែវ,804,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80901,1,80901,ឃុំ,Commune,Chhveang,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ឈ្វាំង,809,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80601,1,80601,ឃុំ,Commune,Akreiy Ksatr,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អរិយក្សត្រ,806,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,ត្រូវបានបញ្ចូលទៅក្នុងទឹកដីរាជធានីភ្នំពេញ
10213,1,10213,ឃុំ,Commune,Ta Lam,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,តាឡំ,102,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
90605,1,90605,ឃុំ,Commune,Dang Peaeng,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ដងពែង,906,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
80808,1,80808,ឃុំ,Commune,Lumhach,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,លំហាច,808,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
40508,1,40508,ឃុំ,Commune,Saeb,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សែប,405,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
50403,1,50403,ឃុំ,Commune,Trapeang Chour,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ត្រពាំងជោ,504,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
31501,1,31501,ឃុំ,Commune,Areaks Tnot,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អារក្សត្នោត,315,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
20602,1,20602,ឃុំ,Commune,Kear,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,គារ,206,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
30613,1,30613,ឃុំ,Commune,Srak,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រក,306,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
30201,1,30201,ឃុំ,Commune,Bos Khnor,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បុសខ្នុរ,302,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
50806,1,50806,ឃុំ,Commune,Toap Mean,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ទ័ពមាន,508,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
21004,1,21004,ឃុំ,Commune,Santepheap,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សន្ដិភាព,210,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
50201,1,50201,សង្កាត់,Sangkat,Chbar Mon,អនុក្រឹត្យលេខ​ ២២៩ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ច្បារមន,502,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,ពីមុនជាស្រុកច្បារមន ឥឡូវជាសង្កាត់ច្បារមន
31407,1,31407,ឃុំ,Commune,Pram Yam,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ប្រាំយ៉ាម,314,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
50704,1,50704,ឃុំ,Commune,Krang Ampil,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្រាំងអំពិល,507,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
70707,1,70707,ឃុំ,Commune,Kaoh Touch,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,កោះតូច,707,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
60707,1,60707,ឃុំ,Commune,Prasat,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ប្រាសាទ,607,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
50504,1,50504,ឃុំ,Commune,Khsem Khsant,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្សេមក្សាន្ដ,505,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
40506,1,40506,ឃុំ,Commune,Ou Ruessei,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អូរឫស្សី,405,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
30610,1,30610,ឃុំ,Commune,Ou Svay,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អូរស្វាយ,306,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
70715,1,70715,ឃុំ,Commune,Stueng Kaev,ប្រកាសលេខ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ស្ទឹងកែវ,707,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
40408,1,40408,ឃុំ,Commune,Svay Rumpear,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្វាយរំពារ,404,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
30602,1,30602,ឃុំ,Commune,Hanchey,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ហាន់ជ័យ,306,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
60902,1,60902,ឃុំ,Commune,Chraneang,អនុក្រឹតលេខ០៥ អនក្រ.បក,301,2019-01-07T17:00:00.000+0000,ច្រនាង,609,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,អនុក្រឹតលេខ០៥ អនក្រ.បក កាត់ទៅស្រុកតាំងគោក
21206,1,21206,ឃុំ,Commune,Ta Krei,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,តាក្រី,212,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
60108,1,60108,ឃុំ,Commune,Chong Doung,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ចុងដូង,601,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
50106,1,50106,ឃុំ,Commune,Phong,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ផុង,501,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
31510,1,31510,ឃុំ,Commune,Preak Kak,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកកក់,315,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
40702,1,40702,ឃុំ,Commune,Khnar Chhmar,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ខ្នារឆ្មារ,407,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
10808,1,10808,ឃុំ,Commune,Roluos,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រលួស,108,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
10802,1,10802,ឃុំ,Commune,Sarongk,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សារង្គ,108,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
40108,1,40108,ឃុំ,Commune,Pech Changvar,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពេជចង្វារ,401,2020-09-07 02:23:18.708,2020-09-07 02:23:18.708,0,
50308,1,50308,ឃុំ,Commune,Roka Kaoh,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រកាកោះ,503,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
10405,1,10405,ឃុំ,Commune,Preak Netr Preah,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រះនេត្រព្រះ,104,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
50707,1,50707,ឃុំ,Commune,Samrong Tong,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សំរោងទង,507,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
40705,1,40705,ឃុំ,Commune,Sedthei,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សេដ្ឋី,407,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,
70708,1,70708,ឃុំ,Commune,Koun Satv,ប្រកាសលេខ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,កូនសត្វ,707,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
81007,1,81007,ឃុំ,Commune,Preaek Ambel,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកអំបិល,810,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80313,1,80313,ឃុំ,Commune,Sanlung,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សន្លុង,803,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
90303,1,90303,ឃុំ,Commune,Ta Tai Kraom,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,តាតៃក្រោម,903,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
80308,1,80308,ឃុំ,Commune,Preaek Luong,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកលួង,803,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,ត្រូវបានបញ្ចូលទៅក្នុងទឹកដីរាជធានីភ្នំពេញ
70508,1,70508,ឃុំ,Commune,Totung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ទទុង,705,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
80903,1,80903,ឃុំ,Commune,Kampong Luong,លេខ​ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កំពង់ហ្លួង,809,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,"បច្ចុន្បន្នប្រើ ""លួង"" ប៉ុន្តែបានស្នើកែជា ""ហ្លួង"" ហើយពុំទាន់មានការយល់ព្រមពីក្រសួងមហាផ្ទៃ"
31301,1,31301,ឃុំ,Commune,Baray,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បារាយណ៍,313,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
40707,1,40707,ឃុំ,Commune,Svay Chuk,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្វាយជុក,407,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,
40706,1,40706,ឃុំ,Commune,Svay,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្វាយ,407,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,
20806,1,20806,ឃុំ,Commune,Kampong Prieng,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កំពង់ព្រៀង,208,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
20209,1,20209,ឃុំ,Commune,Bansay Traeng,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បន្សាយត្រែង,202,2020-09-07 02:23:18.708,2020-09-07 02:23:18.708,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
